census_2010_block_id,sector_id,number_of_jobs,census_block_id
530330064003012,11,1,7298
530330064003013,5,1,7297
530330064003013,7,3,7297
530330064003013,9,14,7297
530330064003013,11,9,7297
530330064003014,7,2,7272
530330064003014,9,6,7272
530330064003014,10,24,7272
530330064003014,11,6,7272
530330064003015,9,0,7271
530330064003015,10,2,7271
530330064003015,11,14,7271
530330064003016,2,2,7304
530330064003016,5,2,7304
530330064003016,7,4,7304
530330064003016,9,1,7304
530330064003016,10,9,7304
530330064003016,11,4,7304
530330064003017,7,2,7303
530330064003017,11,3,7303
530330064003018,10,3,7302
530330064003019,7,1,7301
530330064003019,8,1,7301
530330064003019,9,3,7301
530330064003019,11,1,7301
530330065001000,7,5,22831
530330065001001,7,2,22832
530330065001002,3,1,11976
530330065001002,11,1,11976
530330065001003,7,1,11977
530330065001003,9,1,11977
530330065001003,11,2,11977
530330065001004,3,1,11978
530330065001004,4,4,11978
530330065001004,5,1,11978
530330065001004,7,8,11978
530330065001004,11,2,11978
530330065001005,3,1,11979
530330065001005,7,1,11979
530330065001005,8,79,11979
530330065001005,11,1,11979
530330065001006,2,1,11980
530330065001006,7,3,11980
530330065001006,9,7,11980
530330065001006,11,1,11980
530330065001007,2,2,11981
530330065001007,3,1,11981
530330065001007,5,1,11981
530330065001007,7,2,11981
530330065001007,9,2,11981
530330065001007,11,2,11981
530330065001008,7,3,11982
530330065001008,8,1,11982
530330065001009,7,1,11983
530330065001009,11,1,11983
530330065001010,5,2,26024
530330065001010,11,1,26024
530330065001011,7,1,6136
530330065001011,8,2,6136
530330065001012,1,1,26023
530330065001012,7,10,26023
530330065001012,8,1,26023
530330065001012,11,1,26023
530330065001014,7,11,6135
530330065001017,11,2,11984
530330065001019,11,3,11986
530330065001020,4,19,11987
530330065001020,7,1,11987
530330065001020,9,1,11987
530330065001021,7,1,27311
530330065001021,9,1,27311
530330065001021,11,1,27311
530330065001022,11,2,27310
530330065001023,4,10,27309
530330065001024,7,1,5961
530330065001025,7,5,5962
530330065001025,11,1,5962
530330065001026,5,1,13101
530330065001026,7,1,13101
530330065001026,11,3,13101
530330065001027,7,2,22626
530330065001027,11,4,22626
530330065001029,7,2,22624
530330065001030,2,2,19016
530330065001030,7,6,19016
530330065001030,11,9,19016
530330065001032,12,50,52637
530330065002000,5,1,12382
530330065002000,7,4,12382
530330065002000,9,9,12382
530330065002001,7,4,16135
530330065002001,11,1,16135
530330065002002,11,4,27778
530330065002003,2,2,21298
530330065002003,7,5,21298
530330065002003,11,7,21298
530330065002004,4,1,14129
530330065002004,5,1,14129
530330065002004,7,47,14129
530330065002004,8,3,14129
530330065002004,11,11,14129
530330065002005,5,2,14130
530330065002005,7,2,14130
530330065002005,9,2,14130
530330065002005,11,3,14130
530330065002006,7,5,16136
530330065002006,11,4,16136
530330065002007,2,4,3647
530330065002007,7,2,3647
530330065002007,11,1,3647
530330065002008,4,0,3565
530330065002008,7,16,3565
530330065002008,8,2,3565
530330065002008,11,12,3565
530330065002009,4,2,11801
530330065002009,7,1,11801
530330065002010,3,1,2624
530330065002010,4,1,2624
530330065002010,7,6,2624
530330065002010,8,26,2624
530330065002010,9,10,2624
530330065002010,10,10,2624
530330065002010,11,3,2624
530330065002011,3,1,11796
530330065002011,7,12,11796
530330065002011,8,2,11796
530330065002011,11,-1,11796
530330065002012,2,6,21485
530330065002012,5,22,21485
530330065002012,7,18,21485
530330065002012,8,1,21485
530330065002012,9,10,21485
530330065002012,10,29,21485
530330065002012,11,5,21485
530330065003000,7,5,7278
530330065003000,8,2,7278
530330065003000,11,1,7278
530330065003001,7,8,7259
530330065003001,11,2,7259
530330065003002,7,6,7258
530330065003002,9,1,7258
530330065003002,11,3,7258
530330065003003,3,1,7253
530330065003003,7,1,7253
530330065003003,11,2,7253
530330065003004,2,4,13114
530330065003004,9,2,13114
530330065003006,2,5,1610
530330065003006,4,1,1610
530330065003006,7,6,1610
530330065003006,11,5,1610
530330065003007,4,0,14132
530330065003007,7,12,14132
530330065003007,10,12,14132
530330065003007,11,4,14132
530330065003008,5,7,14133
530330065003008,7,1,14133
530330065003008,10,69,14133
530330065003008,11,17,14133
530330065003009,4,1,14134
530330065003009,5,1,14134
530330065003009,7,9,14134
530330065003010,13,92,14135
530330065003011,4,0,7255
530330065003011,7,10,7255
530330065003011,11,3,7255
530330065003012,7,1,7254
530330065003012,8,7,7254
530330065003013,7,7,7256
530330065003013,11,1,7256
530330065003014,7,6,7260
530330065003015,5,1,1438
530330065003015,7,4,1438
530330065003015,11,3,1438
530330065003016,7,2,7276
530330065003016,11,1,7276
530330065003017,2,5,7277
530330065003017,4,5,7277
530330065003017,7,3,7277
530330065003017,9,5,7277
530330065003017,11,5,7277
530330065003018,7,4,7257
530330065003018,11,1,7257
530330065003019,5,1,7273
530330065003019,7,5,7273
530330065003020,7,3,7275
530330065003020,8,1,7275
530330065003021,11,26,7274
530330066001000,11,3,22592
530330066001002,2,3,16134
530330066001002,7,6,16134
530330066001002,11,4,16134
530330066001005,9,2,954
530330066001006,2,1,956
530330066001006,4,3,956
530330066001006,11,2,956
530330066001008,4,-8,5963
530330066001008,8,74,5963
530330066001008,9,2,5963
530330066001008,11,2,5963
530330066001009,7,-1,11781
530330066001009,10,-6,11781
530330066001009,11,11,11781
530330066001010,1,7,11798
530330066001010,2,2,11798
530330066001010,7,8,11798
530330066001010,10,1,11798
530330066001010,11,5,11798
530330066001011,7,2,11799
530330066001011,11,1,11799
530330066001015,7,2,3555
530330066001015,11,4,3555
530330066001016,7,1,3556
530330066001016,9,2,3556
530330066001017,2,2,3514
530330066001017,4,3,3514
530330066001017,7,21,3514
530330066001017,9,1,3514
530330066001017,10,10,3514
530330066001017,11,4,3514
530330066001022,3,13,11797
530330066001022,5,145,11797
530330066001022,7,16,11797
530330066001022,11,18,11797
530330066001024,2,7,11398
530330066001024,4,0,11398
530330066001024,5,14,11398
530330066001024,7,148,11398
530330066001024,8,1,11398
530330066001024,9,21,11398
530330066001024,11,13,11398
530330066001025,3,13,17205
530330066001025,7,321,17205
530330066001025,10,7,17205
530330066001025,11,1,17205
530330066001026,4,1,17203
530330066001026,5,3,17203
530330066001026,7,141,17203
530330066001026,8,1,17203
530330066001026,9,4,17203
530330066001027,1,9,11211
530330066001027,2,1,11211
530330066001027,3,209,11211
530330066001027,5,1,11211
530330066001027,7,828,11211
530330066001027,9,52,11211
530330066001027,11,1,11211
530330066001028,2,0,19544
530330066001028,3,45,19544
530330066001028,4,5,19544
530330066001028,7,56,19544
530330066001028,9,4,19544
530330066001028,11,0,19544
530330066001029,2,3,10861
530330066001029,3,116,10861
530330066001029,4,3,10861
530330066001029,5,4,10861
530330066001029,10,202,10861
530330066001029,11,18,10861
530330066001030,2,4,11217
530330066001030,4,1,11217
530330066001030,7,4,11217
530330066001030,9,1,11217
530330066001030,11,3,11217
530330066001031,4,24,10860
530330066001031,5,7,10860
530330066001031,7,203,10860
530330066001031,8,5,10860
530330066001031,9,22,10860
530330066001031,10,173,10860
530330066001031,11,57,10860
530330066001031,12,39,10860
530330066001032,11,129,10866
530330066001033,3,1,11399
530330066001033,7,21,11399
530330066001033,9,62,11399
530330066001033,11,197,11399
530330066001034,7,31,17204
530330066001034,10,34,17204
530330066001037,11,1,11800
530330066001039,7,13,10865
530330066001040,9,1361,7353
530330066001041,7,3360,10868
530330066001041,11,67,10868
530330066001043,3,6,10869
530330066001043,9,57,10869
530330066002001,2,1,15254
530330066002001,3,2,15254
530330066002001,7,3,15254
530330066002001,9,1,15254
530330066002001,11,2,15254
530330066002002,2,5,7510
530330066002002,4,3,7510
530330066002002,5,4,7510
530330066002002,7,30,7510
530330066002002,8,0,7510
530330066002002,10,5,7510
530330066002002,11,4,7510
530330066002003,2,8,11989
530330066002003,5,4,11989
530330066002003,7,8,11989
530330066002003,9,0,11989
530330066002003,10,10,11989
530330066002003,11,7,11989
530330066002004,3,0,15253
530330066002004,4,2,15253
530330066002004,5,1,15253
530330066002004,7,7,15253
530330066002004,9,1,15253
530330066002005,2,3,13146
530330066002005,7,3,13146
530330066002005,11,2,13146
530330066002006,2,4,13145
530330066002006,4,5,13145
530330066002006,7,0,13145
530330066002006,8,1,13145
530330066002006,9,0,13145
530330066002006,11,3,13145
530330066002007,2,1,13147
530330066002007,7,75,13147
530330066002007,9,148,13147
530330066002007,11,1,13147
530330066002008,4,0,15252
530330066002008,7,9,15252
530330066002008,8,2,15252
530330066002008,11,2,15252
530330066002009,3,1,11988
530330066002009,7,7,11988
530330066002009,8,1,11988
530330066002009,10,59,11988
530330066002010,4,1,11766
530330066002010,7,5,11766
530330066002010,10,33,11766
530330066002010,11,2,11766
530330066002011,2,2,15251
530330066002011,4,1,15251
530330066002011,5,1,15251
530330066002011,7,6,15251
530330066002011,11,4,15251
530330066002013,4,1,14094
530330066002014,7,0,19531
530330066002014,8,1,19531
530330066002017,7,3,11212
530330066002018,4,1,11216
530330066002018,7,188,11216
530330066002018,11,1,11216
530330067001000,7,29,19549
530330067001000,9,55,19549
530330067001001,1,1,19548
530330067001001,2,3,19548
530330067001001,3,1,19548
530330067001001,4,31,19548
530330067001001,5,12,19548
530330067001001,7,399,19548
530330067001001,8,51,19548
530330067001001,9,1,19548
530330067001001,10,49,19548
530330067001001,11,75,19548
530330067001002,1,22,52656
530330067001002,2,6,52656
530330067001002,4,14,52656
530330067001002,5,21,52656
530330067001002,7,249,52656
530330067001002,9,170,52656
530330067001002,10,18,52656
530330067001002,11,21,52656
530330067001003,2,2,12259
530330067001003,7,21,12259
530330067001003,11,107,12259
530330067001004,2,191,371
530330067001004,3,42,371
530330067001004,4,22,371
530330067001004,5,10,371
530330067001004,7,1065,371
530330067001004,8,8,371
530330067001004,9,45,371
530330067001004,10,4,371
530330067001004,11,30,371
530330067001005,2,619,26219
530330067001005,4,5,26219
530330067001005,7,618,26219
530330067001005,9,24,26219
530330067001006,2,-289,26220
530330067001006,5,29,26220
530330067001006,7,201,26220
530330067001006,9,-11,26220
530330067001006,10,24,26220
530330067001006,11,17,26220
530330067001007,3,1,10422
530330067001007,4,2,10422
530330067001007,5,1,10422
530330067001007,7,52,10422
530330067001007,8,16,10422
530330067001007,9,1,10422
530330067001007,10,28,10422
530330067001007,11,46,10422
530330067001008,7,13,26138
530330067001008,11,5,26138
530330067001009,7,4,26137
530330067001009,11,1,26137
530330067001010,4,15,12336
530330067001010,7,37,12336
530330067001010,11,13,12336
530330067001011,3,2,1002
530330067001011,4,15,1002
530330067001011,7,32,1002
530330067001011,8,1,1002
530330067001011,10,15,1002
530330067001011,11,25,1002
530330067001012,2,2,370
530330067001012,4,1,370
530330067001012,7,0,370
530330067001012,9,8,370
530330067001012,10,17,370
530330067001012,11,3,370
530330067001013,3,1,17207
530330067001013,4,12,17207
530330067001013,7,137,17207
530330067001013,8,1,17207
530330067001013,10,38,17207
530330067001013,11,10,17207
530330067001014,3,3,8579
530330067001014,7,102,8579
530330067001014,8,1,8579
530330067001015,2,11,4570
530330067001015,4,1,4570
530330067001015,5,1,4570
530330067001015,7,38,4570
530330067001015,8,3,4570
530330067001015,9,2,4570
530330067001015,11,3,4570
530330067001016,7,8,22833
530330067001016,11,4,22833
530330067001017,3,11,16180
530330067001017,4,9,16180
530330067001017,5,10,16180
530330067001017,7,27,16180
530330067001017,8,1,16180
530330067001017,10,10,16180
530330067001017,11,5,16180
530330067002000,7,18,52657
530330067002001,2,3,12261
530330067002001,4,1,12261
530330067002001,7,2,12261
530330067002001,9,1,12261
530330067002001,11,2,12261
530330067002002,7,1,21237
530330067002002,11,2,21237
530330067002003,7,4,21236
530330067002004,7,5,21235
530330067002004,9,2,21235
530330067002005,3,2,21227
530330067002005,4,2,21227
530330067002005,7,2,21227
530330067002005,11,2,21227
530330067002006,5,1,21228
530330067002006,9,1,21228
530330067002006,11,1,21228
530330067002007,4,1,13905
530330067002007,9,7,13905
530330067002007,11,1,13905
530330067002008,5,2,13704
530330067002008,7,4,13704
530330067002008,8,1,13704
530330067002008,11,1,13704
530330067002009,2,1,13711
530330067002009,7,1,13711
530330067002009,11,1,13711
530330067002010,7,2,12260
530330067002010,11,2,12260
530330067002011,7,5,12258
530330067002011,9,2,12258
530330067002011,11,3,12258
530330067002013,7,3,26681
530330067002014,3,1,9413
530330067002014,4,1,9413
530330067002014,7,4,9413
530330067002014,9,5,9413
530330067002014,11,3,9413
530330067002015,7,3,13655
530330067002015,11,4,13655
530330067002017,7,7,12257
530330067002017,9,1,12257
530330067002017,11,4,12257
530330067002018,7,8,52659
530330067002019,7,3,12256
530330067002019,8,3,12256
530330067002019,10,2,12256
530330067002020,3,2,12255
530330067002020,7,6,12255
530330067002020,10,26,12255
530330067002021,5,7,19546
530330067002021,7,76,19546
530330067002021,10,64,19546
530330067002021,11,14,19546
530330067002021,12,280,19546
530330067002022,7,26,52660
530330067002023,7,1,19547
530330067002023,10,6,19547
530330067002024,7,1,12254
530330067002025,2,71,12253
530330067002025,5,1,12253
530330067002025,7,151,12253
530330067002025,9,3,12253
530330067002025,11,20,12253
530330067002025,12,1,12253
530330067002026,3,-1,21234
530330067002026,4,1,21234
530330067002026,7,3,21234
530330067002026,10,138,21234
530330067002026,11,1,21234
530330067002027,8,2409,21230
530330067002027,9,74,21230
530330067002027,10,1,21230
530330067002027,11,5,21230
530330067002027,13,-1862,21230
530330067002028,7,1,21231
530330067002028,10,31,21231
530330067002029,7,2,21233
530330067002029,11,1,21233
530330067002030,7,18,21238
530330067002030,10,10,21238
530330067002030,11,61,21238
530330067002031,3,0,12337
530330067002031,4,7,12337
530330067002031,5,16,12337
530330067002031,7,20,12337
530330067002031,11,1,12337
530330067002032,7,2,21240
530330067002032,8,1,21240
530330067002032,9,2,21240
530330067002032,10,32,21240
530330067002032,11,2,21240
530330067002033,4,2,21239
530330067002033,5,9,21239
530330067002033,7,182,21239
530330067002033,10,216,21239
530330067002033,11,10,21239
530330067002034,4,2,12252
530330067002034,7,1,12252
530330067002034,11,11,12252
530330067003000,7,2,9003
530330067003000,11,2,9003
530330067003001,2,2,9007
530330067003001,5,1,9007
530330067003001,11,1,9007
530330067003002,7,1,9006
530330067003003,5,1,4128
530330067003003,7,2,4128
530330067003006,7,2,13912
530330067003006,11,1,13912
530330067003007,7,1,21874
530330067003008,7,1,21873
530330067003009,7,11,21875
530330067003010,7,6,15798
530330067003011,4,1,15797
530330067003011,8,1,15797
530330067003011,11,4,15797
530330067003012,7,5,10214
530330067003012,11,1,10214
530330067003015,4,-21,1673
530330067003015,5,1,1673
530330067003015,7,-12,1673
530330067003015,8,2,1673
530330067003015,11,-45,1673
530330067003016,3,2,8938
530330067003016,4,4,8938
530330067003016,5,2,8938
530330067003016,7,28,8938
530330067003016,8,1,8938
530330067003016,10,1,8938
530330067003016,11,1,8938
530330067003017,4,1,369
530330067003017,5,1,369
530330067003017,7,1,369
